Id,Labels
2998,8
2999,37
3000,13
3001,13
3002,17
3003,15
3004,2
3005,29
3006,1
3007,13
3008,1
3009,2
3010,35
3011,16
3012,13
3013,12
3014,13
3015,13
3016,4
3017,29
3018,2
3019,2
3020,37
3021,1
3022,16
3023,19
3024,1
3025,13
3026,13
3027,3
3028,32
3029,1
3030,1
3031,2
3032,25
3033,32
3034,43
3035,13
3036,17
3037,4
3038,17
3039,2
3040,35
3041,1
3042,2
3043,13
3044,1
3045,1
3046,2
3047,17
3048,16
3049,17
3050,17
3051,1
3052,17
3053,16
3054,17
3055,17
3056,1
3057,13
3058,12
3059,16
3060,1
3061,1
3062,1
3063,2
3064,12
3065,37
3066,13
3067,1
3068,13
3069,26
3070,1
3071,1
3072,9
3073,23
3074,1
3075,1
3076,1
3077,13
3078,13
3079,13
3080,16
3081,2
3082,2
3083,1
3084,23
3085,29
3086,4
3087,37
3088,3
3089,4
3090,23
3091,2
3092,35
3093,2
3094,2
3095,2
3096,13
3097,65
3098,1
3099,16
3100,4
3101,65
3102,22
3103,1
3104,2
3105,1
3106,16
3107,2
3108,17
3109,13
3110,43
3111,37
3112,1
3113,19
3114,17
3115,17
3116,17
3117,29
3118,9
3119,3
3120,2
3121,3
3122,3
3123,2
3124,2
3125,28
3126,2
3127,37
3128,3
3129,17
3130,48
3131,17
3132,17
3133,17
3134,3
3135,34
3136,17
3137,17
3138,1
3139,3
3140,16
3141,43
3142,3
3143,3
3144,17
3145,17
3146,24
3147,17
3148,17
3149,17
3150,17
3151,14
3152,37
3153,21
3154,13
3155,1
3156,13
3157,17
3158,59
3159,3
3160,9
3161,15
3162,9
3163,9
3164,2
3165,1
3166,3
3167,3
3168,13
3169,28
3170,14
3171,13
3172,2
3173,13
3174,13
3175,2
3176,2
3177,35
3178,2
3179,23
3180,17
3181,3
3182,1
3183,1
3184,23
3185,2
3186,15
3187,3
3188,15
3189,15
3190,18
3191,2
3192,15
3193,14
3194,13
3195,13
3196,32
3197,14
3198,1
3199,37
3200,2
3201,13
3202,13
3203,13
3204,13
3205,35
3206,32
3207,1
3208,13
3209,13
3210,13
3211,29
3212,23
3213,13
3214,13
3215,2
3216,1
3217,32
3218,13
3219,13
3220,35
3221,1
3222,65
3223,12
3224,1
3225,4
3226,3
3227,13
3228,13
3229,17
3230,3
3231,13
3232,29
3233,13
3234,3
3235,1
3236,13
3237,2
3238,4
3239,1
3240,1
3241,13
3242,19
3243,13
3244,13
3245,2
3246,2
3247,3
3248,19
3249,13
3250,2
3251,13
3252,17
3253,23
3254,2
3255,13
3256,13
3257,1
3258,2
3259,14
3260,3
3261,8
3262,13
3263,13
3264,8
3265,23
3266,14
3267,23
3268,26
3269,13
3270,21
3271,1
3272,35
3273,19
3274,1
3275,3
3276,13
3277,81
3278,13
3279,13
3280,13
3281,1
3282,16
3283,13
3284,1
3285,1
3286,9
3287,2
3288,1
3289,2
3290,2
3291,21
3292,13
3293,31
3294,2
3295,13
3296,1
3297,17
3298,17
3299,1
3300,1
3301,65
3302,13
3303,12
3304,3
3305,9
3306,1
3307,1
3308,1
3309,13
3310,44
3311,13
3312,1
3313,13
3314,13
3315,13
3316,37
3317,1
3318,13
3319,2
3320,43
3321,13
3322,1
3323,31
3324,1
3325,35
3326,1
3327,37
3328,1
3329,2
3330,1
3331,1
3332,16
3333,17
3334,32
3335,13
3336,13
3337,17
3338,23
3339,7
3340,3
3341,1
3342,16
3343,3
3344,2
3345,13
3346,16
3347,2
3348,13
3349,37
3350,2
3351,1
3352,1
3353,1
3354,37
3355,37
3356,1
3357,14
3358,13
3359,13
3360,23
3361,19
3362,37
3363,13
3364,13
3365,2
3366,13
3367,13
3368,2
3369,2
3370,2
3371,13
3372,13
3373,13
3374,1
3375,44
3376,37
3377,37
3378,13
3379,13
3380,13
3381,7
3382,1
3383,19
3384,26
3385,23
3386,37
3387,12
3388,1
3389,16
3390,37
3391,13
3392,2
3393,13
3394,1
3395,2
3396,13
3397,9
3398,2
3399,2
3400,13
3401,13
3402,85
3403,4
3404,1
3405,22
3406,2
3407,29
3408,1
3409,13
3410,1
3411,1
3412,1
3413,16
3414,13
3415,2
3416,20
3417,23
3418,13
3419,14
3420,2
3421,1
3422,13
3423,16
3424,15
3425,2
3426,13
3427,2
3428,1
3429,2
3430,2
3431,2
3432,15
3433,2
3434,19
3435,17
3436,13
3437,1
3438,1
3439,1
3440,16
3441,14
3442,3
3443,15
3444,21
3445,1
3446,3
3447,17
3448,17
3449,3
3450,3
3451,1
3452,2
3453,2
3454,1
3455,14
3456,14
3457,1
3458,1
3459,1
3460,1
3461,1
3462,1
3463,1
3464,1
3465,3
3466,23
3467,2
3468,1
3469,2
3470,2
3471,2
3472,23
3473,37
3474,2
3475,2
3476,26
3477,23
3478,13
3479,23
3480,1
3481,1
3482,1
3483,17
3484,23
3485,13
3486,2
3487,23
3488,17
3489,2
3490,29
3491,29
3492,13
3493,14
3494,19
3495,13
3496,2
3497,2
3498,2
3499,2
3500,2
3501,2
3502,13
3503,3
3504,13
3505,3
3506,2
3507,13
3508,37
3509,2
3510,2
3511,2
3512,29
3513,2
3514,19
3515,13
3516,37
3517,1
3518,13
3519,16
3520,2
3521,1
3522,2
3523,2
3524,13
3525,8
3526,13
3527,2
3528,43
3529,32
3530,13
3531,37
3532,13
3533,2
3534,1
3535,1
3536,2
3537,35
3538,1
3539,13
3540,19
3541,13
3542,14
3543,2
3544,37
3545,3
3546,26
3547,13
3548,14
3549,3
3550,2
3551,13
3552,13
3553,2
3554,13
3555,13
3556,1
3557,37
3558,16
3559,2
3560,2
3561,1
3562,1
3563,13
3564,13
3565,16
3566,29
3567,13
3568,3
3569,13
3570,16
3571,13
3572,13
3573,7
3574,15
3575,13
3576,1
3577,2
3578,13
3579,13
3580,43
3581,13
3582,2
3583,9
3584,13
3585,81
3586,2
3587,19
3588,1
3589,2
3590,2
3591,59
3592,3
3593,12
3594,17
3595,13
3596,13
3597,32
3598,1
3599,1
3600,1
3601,4
3602,2
3603,16
3604,16
3605,8
3606,2
3607,16
3608,43
3609,2
3610,13
3611,13
3612,3
3613,2
3614,9
3615,37
3616,2
3617,13
3618,3
3619,55
3620,1
3621,13
3622,13
3623,13
3624,37
3625,2
3626,13
3627,13
3628,4
3629,3
3630,4
3631,2
3632,13
3633,85
3634,13
3635,23
3636,3
3637,37
3638,26
3639,3
3640,20
3641,23
3642,13
3643,1
3644,37
3645,29
3646,35
3647,37
3648,14
3649,14
3650,23
3651,37
3652,2
3653,37
3654,13
3655,2
3656,3
3657,1
3658,13
3659,1
3660,17
3661,13
3662,13
3663,19
3664,3
3665,17
3666,19
3667,13
3668,13
3669,1
3670,13
3671,17
3672,9
3673,1
3674,3
3675,4
3676,37
3677,16
3678,1
3679,65
3680,17
3681,13
3682,1
3683,19
3684,13
3685,16
3686,13
3687,13
3688,2
3689,19
3690,13
3691,13
3692,13
3693,13
3694,13
3695,21
3696,13
3697,3
3698,13
3699,13
3700,21
3701,8
3702,13
3703,1
3704,13
3705,2
3706,3
3707,21
3708,65
3709,2
3710,21
3711,17
3712,13
3713,32
3714,3
3715,1
3716,17
3717,2
3718,17
3719,1
3720,1
3721,37
3722,4
3723,2
3724,16
3725,16
3726,2
3727,17
3728,7
3729,2
3730,1
3731,31
3732,2
3733,2
3734,3
3735,14
3736,23
3737,1
3738,1
3739,17
3740,17
3741,1
3742,13
3743,1
3744,1
3745,26
3746,2
3747,8
3748,2
3749,2
3750,2
3751,2
3752,37
3753,19
3754,37
3755,37
3756,8
3757,2
3758,17
3759,19
3760,11
3761,13
3762,17
3763,17
3764,17
3765,17
3766,2
3767,19
3768,23
3769,24
3770,14
3771,19
3772,16
3773,37
3774,2
3775,42
3776,34
3777,13
3778,21
3779,3
3780,22
3781,19
3782,37
3783,17
3784,9
3785,13
3786,9
3787,2
3788,9
3789,2
3790,15
3791,14
3792,3
3793,17
3794,15
3795,37
3796,37
3797,7
3798,13
3799,13
3800,13
3801,13
3802,29
3803,4
3804,13
3805,13
3806,19
3807,13
3808,37
3809,21
3810,37
3811,13
3812,1
3813,13
3814,1
3815,4
3816,2
3817,13
3818,13
3819,37
3820,1
3821,13
3822,65
3823,3
3824,3
3825,13
3826,13
3827,13
3828,20
3829,2
3830,13
3831,3
3832,19
3833,1
3834,17
3835,13
3836,3
3837,4
3838,13
3839,2
3840,1
3841,17
3842,2
3843,1
3844,35
3845,7
3846,13
3847,3
3848,13
3849,7
3850,8
3851,4
3852,17
3853,17
3854,16
3855,14
3856,19
3857,2
3858,2
3859,37
3860,1
3861,1
3862,1
3863,65
3864,17
3865,1
3866,1
3867,2
3868,23
3869,1
3870,16
3871,13
3872,1
3873,2
3874,5
3875,7
3876,4
3877,1
3878,1
3879,4
3880,16
3881,13
3882,13
3883,1
3884,13
3885,1
3886,14
3887,1
3888,16
3889,16
3890,45
3891,1
3892,1
3893,1
3894,2
3895,12
3896,1
3897,2
3898,37
3899,2
3900,13
3901,37
3902,17
3903,1
3904,1
3905,13
3906,8
3907,1
3908,1
3909,1
3910,2
3911,1
3912,2
3913,1
3914,1
3915,1
3916,37
3917,13
3918,1
3919,1
3920,1
3921,17
3922,16
3923,2
3924,16
3925,16
3926,1
3927,1
3928,1
3929,68
3930,35
3931,1
3932,2
3933,2
3934,2
3935,2
3936,29
3937,43
3938,5
3939,13
3940,1
3941,1
3942,1
3943,17
3944,17
3945,21
3946,13
3947,2
3948,17
3949,13
3950,65
3951,13
3952,8
3953,17
3954,31
3955,17
3956,37
3957,17
3958,17
3959,17
3960,1
3961,2
3962,17
3963,4
3964,17
3965,48
3966,16
3967,17
3968,13
3969,1
3970,17
3971,13
3972,2
3973,13
3974,1
3975,8
3976,2
3977,2
3978,2
3979,1
3980,37
3981,3
3982,1
3983,1
3984,1
3985,1
3986,4
3987,17
3988,3
3989,17
3990,59
3991,18
3992,37
3993,17
3994,1
3995,35
3996,13
3997,3
3998,1
3999,29
4000,3
4001,17
4002,44
4003,13
4004,17
4005,9
4006,9
4007,16
4008,3
4009,13
4010,2
4011,3
4012,17
4013,2
4014,3
4015,2
4016,37
4017,2
4018,1
4019,43
4020,2
4021,2
4022,1
4023,2
4024,1
4025,16
4026,17
4027,13
4028,1
4029,13
4030,1
4031,17
4032,37
4033,37
4034,3
4035,37
4036,3
4037,3
4038,4
4039,13
4040,13
4041,1
4042,2
4043,2
4044,37
4045,65
4046,2
4047,37
4048,3
4049,17
4050,13
4051,13
4052,1
4053,1
4054,2
4055,1
4056,17
4057,17
4058,1
4059,7
4060,14
4061,13
4062,3
4063,16
4064,2
4065,13
4066,1
4067,2
4068,1
4069,1
4070,14
4071,50
4072,37
4073,23
4074,3
4075,13
4076,13
4077,1
4078,13
4079,13
4080,1
4081,4
4082,2
4083,3
4084,13
4085,14
4086,1
4087,4
4088,13
4089,3
4090,1
4091,13
4092,37
4093,43
4094,13
4095,13
4096,1
4097,15
4098,13
4099,13
4100,13
4101,13
4102,2
4103,3
4104,37
4105,32
4106,16
4107,31
4108,2
4109,13
4110,13
4111,17
4112,16
4113,1
4114,1
4115,1
4116,13
4117,1
4118,16
4119,4
4120,13
4121,13
4122,1
4123,31
4124,1
4125,1
4126,1
4127,1
4128,3
4129,1
4130,16
4131,1
4132,1
4133,2
4134,16
4135,1
4136,13
4137,17
4138,2
4139,1
4140,1
4141,1
4142,2
4143,12
4144,37
4145,1
4146,1
4147,17
4148,1
4149,1
4150,23
4151,1
4152,1
4153,13
4154,2
4155,1
4156,2
4157,4
4158,13
4159,3
4160,2
4161,4
4162,4
4163,23
4164,29
4165,2
4166,14
4167,13
4168,37
4169,13
4170,31
4171,21
4172,13
4173,13
4174,1
4175,2
4176,1
4177,19
4178,1
4179,4
4180,22
4181,2
4182,17
4183,1
4184,1
4185,1
4186,17
4187,2
4188,4
4189,17
4190,1
4191,1
4192,32
4193,13
4194,2
4195,23
4196,1
4197,17
4198,1
4199,30
4200,17
4201,1
4202,17
4203,17
4204,1
4205,1
4206,56
4207,13
4208,1
4209,1
4210,1
4211,1
4212,43
4213,1
4214,2
4215,1
4216,1
4217,1
4218,1
4219,2
4220,4
4221,18
4222,17
4223,17
4224,1
4225,2
4226,19
4227,2
4228,23
4229,2
4230,26
4231,2
4232,7
4233,2
4234,2
4235,2
4236,37
4237,2
4238,19
4239,14
4240,37
4241,26
4242,13
4243,4
4244,1
4245,1
4246,9
4247,55
4248,9
4249,3
4250,35
4251,13
4252,1
4253,59
4254,2
4255,65
4256,37
4257,13
4258,23
4259,17
4260,37
4261,3
4262,35
4263,23
4264,11
4265,2
4266,1
4267,19
4268,17
4269,19
4270,16
4271,4
4272,1
4273,21
4274,21
4275,14
4276,35
4277,1
4278,35
4279,19
4280,13
4281,13
4282,13
4283,1
4284,1
4285,37
4286,1
4287,13
4288,19
4289,17
4290,8
4291,17
4292,35
4293,13
4294,29
4295,13
4296,7
4297,13
4298,2
4299,17
4300,4
4301,1
4302,13
4303,29
4304,14
4305,13
4306,13
4307,13
4308,19
4309,35
4310,19
4311,13
4312,4
4313,4
4314,4
4315,19
4316,3
4317,43
4318,23
4319,4
4320,16
4321,1
4322,1
4323,2
4324,1
4325,29
4326,2
4327,1
4328,2
4329,1
4330,1
4331,37
4332,1
4333,4
4334,2
4335,8
4336,16
4337,13
4338,13
4339,3
4340,9
4341,13
4342,12
4343,19
4344,2
4345,1
4346,1
4347,16
4348,2
4349,2
4350,37
4351,37
4352,1
4353,19
4354,2
4355,4
4356,16
4357,13
4358,1
4359,1
4360,13
4361,1
4362,4
4363,13
4364,13
4365,1
4366,1
4367,13
4368,2
4369,17
4370,4
4371,13
4372,13
4373,1
4374,37
4375,1
4376,16
4377,16
4378,1
4379,37
4380,13
4381,23
4382,13
4383,13
4384,1
4385,13
4386,1
4387,1
4388,35
4389,21
4390,4
4391,17
4392,17
4393,1
4394,1
4395,1
4396,17
4397,17
4398,17
4399,2
4400,25
4401,17
4402,1
4403,17
4404,1
4405,17
4406,17
4407,17
4408,17
4409,13
4410,2
4411,17
4412,35
4413,2
4414,13
4415,2
4416,37
4417,8
4418,4
4419,1
4420,13
4421,4
4422,13
4423,2
4424,1
4425,37
4426,3
4427,37
4428,19
4429,14
4430,1
4431,4
4432,17
4433,4
4434,4
4435,16
4436,2
4437,1
4438,2
4439,2
4440,1
4441,1
4442,65
4443,1
4444,18
4445,5
4446,26
4447,13
4448,17
4449,2
4450,1
4451,37
4452,1
4453,17
4454,1
4455,2
4456,13
4457,17
4458,19
4459,1
4460,2
4461,2
4462,37
4463,2
4464,1
4465,19
4466,13
4467,2
4468,13
4469,2
4470,2
4471,1
4472,48
4473,2
4474,35
4475,23
4476,13
4477,19
4478,34
4479,1
4480,3
4481,19
4482,2
4483,2
4484,2
4485,2
4486,2
4487,23
4488,2
4489,38
4490,2
4491,2
4492,2
4493,35
4494,32
4495,3
4496,19
4497,37
4498,17
4499,37
4500,2
4501,35
4502,17
4503,17
4504,2
4505,3
4506,1
4507,37
4508,13
4509,19
4510,2
4511,37
4512,17
4513,2
4514,2
4515,2
4516,9
4517,3
4518,9
4519,26
4520,13
4521,42
4522,9
4523,2
4524,28
4525,3
4526,13
4527,1
4528,13
4529,9
4530,3
4531,1
4532,2
4533,17
4534,1
4535,37
4536,19
4537,2
4538,2
4539,1
4540,19
4541,1
4542,13
4543,17
4544,1
4545,17
4546,17
4547,16
4548,17
4549,1
4550,13
4551,37
4552,2
4553,17
4554,13
4555,13
4556,17
4557,2
4558,13
4559,14
4560,1
4561,1
4562,16
4563,37
4564,13
4565,1
4566,1
4567,23
4568,2
4569,13
4570,19
4571,14
4572,17
4573,17
4574,3
4575,17
4576,2
4577,3
4578,17
4579,2
4580,1
4581,13
4582,13
4583,2
4584,8
4585,29
4586,1
4587,1
4588,17
4589,13
4590,4
4591,13
4592,1
4593,1
4594,13
4595,13
4596,13
4597,13
4598,2
4599,13
4600,7
4601,13
4602,37
4603,13
4604,13
4605,1
4606,17
4607,13
4608,29
4609,2
4610,1
4611,1
4612,1
4613,13
4614,2
4615,13
4616,3
4617,13
4618,4
4619,13
4620,1
4621,1
4622,29
4623,13
4624,1
4625,1
4626,1
4627,13
4628,3
4629,1
4630,1
4631,1
4632,13
4633,1
4634,13
4635,13
4636,1
4637,16
4638,12
4639,13
4640,14
4641,1
4642,19
4643,1
4644,1
4645,37
4646,1
4647,16
4648,13
4649,13
4650,1
4651,12
4652,1
4653,13
4654,1
4655,8
4656,23
4657,13
4658,37
4659,2
4660,13
4661,20
4662,13
4663,1
4664,1
4665,13
4666,1
4667,2
4668,2
4669,4
4670,4
4671,2
4672,13
4673,1
4674,17
4675,1
4676,2
4677,35
4678,17
4679,23
4680,2
4681,16
4682,1
4683,50
4684,13
4685,17
4686,1
4687,2
4688,13
4689,16
4690,2
4691,35
4692,29
4693,1
4694,19
4695,17
4696,1
4697,16
4698,1
4699,17
4700,3
4701,17
4702,3
4703,1
4704,16
4705,1
4706,32
4707,1
4708,1
4709,13
4710,17
4711,17
4712,2
4713,17
4714,13
4715,17
4716,4
4717,1
4718,17
4719,17
4720,13
4721,13
4722,14
4723,1
4724,23
4725,13
4726,2
4727,2
4728,13
4729,29
4730,42
4731,17
4732,4
4733,18
4734,13
4735,17
4736,2
4737,17
4738,17
4739,17
4740,13
4741,17
4742,17
4743,17
4744,17
4745,17
4746,17
4747,17
4748,17
4749,37
4750,65
4751,3
4752,9
4753,14
4754,1
4755,17
4756,3
4757,9
4758,28
4759,28
4760,3
4761,13
4762,41
4763,2
4764,17
4765,2
4766,19
4767,37
4768,2
4769,9
4770,17
4771,5
4772,8
4773,5
4774,13
4775,14
4776,13
4777,17
4778,23
4779,17
4780,13
4781,38
4782,13
4783,13
4784,16
4785,20
4786,3
4787,13
4788,37
4789,37
4790,13
4791,19
4792,37
4793,1
4794,37
4795,4
4796,1
4797,37
4798,37
4799,2
4800,37
4801,2
4802,2
4803,1
4804,13
4805,13
4806,15
4807,13
4808,7
4809,19
4810,20
4811,9
4812,19
4813,2
4814,20
4815,13
4816,4
4817,21
4818,23
4819,4
4820,13
4821,13
4822,23
4823,43
4824,13
4825,43
4826,13
4827,13
4828,13
4829,2
4830,13
4831,13
4832,13
4833,71
4834,9
4835,2
4836,13
4837,1
4838,7
4839,13
4840,13
4841,7
4842,13
4843,13
4844,1
4845,2
4846,3
4847,1
4848,20
4849,2
4850,3
4851,19
4852,13
4853,1
4854,19
4855,16
4856,13
4857,13
4858,32
4859,13
4860,17
4861,13
4862,1
4863,25
4864,1
4865,1
4866,43
4867,16
4868,2
4869,2
4870,2
4871,16
4872,13
4873,23
4874,19
4875,17
4876,13
4877,1
4878,13
4879,1
4880,9
4881,1
4882,2
4883,19
4884,13
4885,13
4886,13
4887,2
4888,20
4889,12
4890,1
4891,13
4892,13
4893,2
4894,4
4895,65
4896,38
4897,3
4898,2
4899,2
4900,9
4901,55
4902,13
4903,1
4904,12
4905,2
4906,3
4907,3
4908,13
4909,3
4910,3
4911,13
4912,13
4913,59
4914,2
4915,2
4916,37
4917,8
4918,13
4919,2
4920,13
4921,13
4922,13
4923,13
4924,1
4925,17
4926,13
4927,3
4928,1
4929,2
4930,3
4931,19
4932,13
4933,20
4934,13
4935,21
4936,2
4937,32
4938,1
4939,13
4940,1
4941,20
4942,13
4943,16
4944,16
4945,1
4946,1
4947,12
4948,13
4949,20
4950,1
4951,2
4952,23
4953,20
4954,2
4955,13
4956,1
4957,1
4958,12
4959,1
4960,16
4961,16
4962,13
4963,13
4964,9
4965,13
4966,2
4967,1
4968,2
4969,17
4970,2
4971,16
4972,1
4973,1
4974,2
4975,1
4976,2
4977,23
4978,2
4979,2
4980,1
4981,3
4982,4
4983,3
4984,3
4985,2
4986,2
4987,16
4988,17
4989,1
4990,14
4991,1
4992,1
4993,59
4994,7
4995,2
4996,1
4997,4
4998,14
4999,1
5000,9
5001,1
5002,2
5003,2
5004,1
5005,1
5006,13
5007,4
5008,1
5009,1
5010,50
5011,50
5012,32
5013,2
5014,37
5015,13
5016,34
5017,13
5018,1
5019,4
5020,13
5021,13
5022,14
5023,13
5024,2
5025,9
5026,1
5027,3
5028,13
5029,2
5030,2
5031,1
5032,2
5033,13
5034,4
5035,13
5036,3
5037,23
5038,2
5039,3
5040,1
5041,2
5042,2
5043,2
5044,23
5045,35
5046,1
5047,1
5048,2
5049,16
5050,16
5051,12
5052,1
5053,13
5054,14
5055,1
5056,1
5057,2
5058,16
5059,1
5060,13
5061,1
5062,37
5063,8
5064,2
5065,13
5066,20
5067,35
5068,35
5069,20
5070,37
5071,4
5072,2
5073,2
5074,37
5075,2
5076,19
5077,3
5078,3
5079,2
5080,37
5081,37
5082,14
5083,3
5084,13
5085,3
5086,2
5087,8
5088,13
5089,2
5090,2
5091,1
5092,1
5093,1
5094,16
5095,13
5096,2
5097,13
5098,1
5099,13
5100,37
5101,2
5102,3
5103,1
5104,13
5105,3
5106,3
5107,13
5108,13
5109,13
5110,3
5111,13
5112,1
5113,13
5114,1
5115,7
5116,1
5117,2
5118,2
5119,13
5120,2
5121,1
5122,37
5123,29
5124,3
5125,13
5126,1
5127,2
5128,23
5129,32
5130,23
5131,3
5132,1
5133,2
5134,2
5135,2
5136,3
5137,2
5138,2
5139,3
5140,2
5141,29
5142,23
5143,45
5144,1
5145,23
5146,35
5147,1
5148,3
5149,1
5150,37
5151,13
5152,13
5153,1
5154,23
5155,23
5156,16
5157,16
5158,16
5159,1
5160,23
5161,20
5162,9
5163,20
5164,1
5165,1
5166,13
5167,13
5168,8
5169,13
5170,2
5171,1
5172,1
5173,2
5174,1
5175,1
5176,1
5177,16
5178,16
5179,1
5180,1
5181,1
5182,1
5183,16
5184,3
5185,2
5186,1
5187,1
5188,1
5189,1
5190,1
5191,1
5192,13
5193,37
5194,5
5195,4
5196,13
5197,37
5198,13
5199,32
5200,1
5201,20
5202,14
5203,37
5204,37
5205,20
5206,53
5207,13
5208,4
5209,1
5210,13
5211,2
5212,43
5213,13
5214,1
5215,40
5216,3
5217,8
5218,2
5219,35
5220,37
5221,13
5222,20
5223,1
5224,2
5225,2
5226,2
5227,12
5228,2
5229,15
5230,35
5231,35
5232,2
5233,1
5234,13
5235,62
5236,34
5237,2
5238,2
5239,2
5240,2
5241,1
5242,1
5243,17
5244,16
5245,1
5246,3
5247,2
5248,1
5249,1
5250,1
5251,1
5252,13
5253,4
5254,43
5255,13
5256,2
5257,17
5258,2
5259,20
5260,23
5261,13
5262,20
5263,37
5264,1
5265,13
5266,1
5267,1
5268,13
5269,2
5270,13
5271,1
5272,21
5273,13
5274,16
5275,13
5276,1
5277,13
5278,13
5279,1
5280,29
5281,13
5282,21
5283,13
5284,16
5285,14
5286,3
5287,17
5288,13
5289,13
5290,37
5291,32
5292,1
5293,19
5294,1
5295,1
5296,13
5297,16
5298,1
5299,21
5300,1
5301,4
5302,13
5303,13
5304,16
5305,1
5306,1
5307,2
5308,1
5309,19
5310,17
5311,17
5312,16
5313,20
5314,3
5315,1
5316,17
5317,13
5318,1
5319,12
5320,17
5321,17
5322,3
5323,19
5324,4
5325,14
5326,13
5327,13
5328,1
5329,3
5330,1
5331,2
5332,1
5333,37
5334,1
5335,16
5336,1
5337,1
5338,17
5339,17
5340,17
5341,17
5342,17
5343,17
5344,17
5345,17
5346,10
5347,17
5348,59
5349,17
5350,14
5351,37
5352,1
5353,2
5354,37
5355,2
5356,2
5357,4
5358,1
5359,1
5360,23
5361,23
5362,2
5363,19
5364,1
5365,17
5366,9
5367,9
5368,9
5369,9
5370,2
5371,28
5372,9
5373,3
5374,37
5375,12
5376,17
5377,37
5378,19
5379,19
5380,17
5381,37
5382,2
5383,13
5384,24
5385,17
5386,17
5387,59
5388,17
5389,17
5390,17
5391,17
5392,16
5393,17
5394,37
5395,19
5396,17
5397,17
5398,2
5399,1
5400,17
5401,32
5402,13
5403,37
5404,1
5405,3
5406,1
5407,13
5408,55
5409,38
5410,3
5411,13
5412,13
5413,37
5414,37
5415,37
5416,43
5417,4
5418,1
5419,1
5420,1
5421,1
5422,7
5423,13
5424,3
5425,17
5426,19
5427,1
5428,12
5429,1
5430,1
5431,13
5432,23
5433,13
5434,1
5435,14
5436,13
5437,2
5438,2
5439,13
5440,37
5441,16
5442,13
5443,1
5444,13
5445,13
5446,4
5447,13
5448,19
5449,37
5450,1
5451,1
5452,22
5453,13
5454,1
5455,1
5456,4
5457,13
5458,1
5459,17
5460,3
5461,3
5462,1
5463,21
5464,2
5465,1
5466,23
5467,2
5468,20
5469,37
5470,23
5471,17
5472,1
5473,19
5474,13
5475,4
5476,1
5477,14
5478,17
5479,23
5480,35
5481,17
5482,17
5483,43
5484,1
5485,2
5486,13
5487,1
5488,19
5489,17
5490,13
5491,2
5492,19
5493,37
5494,2
5495,3
5496,4
5497,17
5498,4
5499,32
5500,1
5501,20
5502,1
5503,3
5504,1
5505,1
5506,17
5507,35
5508,37
5509,37
5510,13
5511,13
5512,37
5513,19
5514,4
5515,13
5516,1
5517,13
5518,17
5519,1
5520,1
5521,13
5522,20
5523,1
5524,1
5525,1
5526,1
5527,13
5528,13
5529,13
5530,2
5531,32
5532,85
5533,1
5534,1
5535,13
5536,13
5537,4
5538,17
5539,13
5540,1
5541,37
5542,2
5543,17
5544,2
5545,17
5546,13
5547,19
5548,2
5549,20
5550,4
5551,1
5552,1
5553,17
5554,17
5555,17
5556,2
5557,17
5558,2
5559,17
5560,17
5561,17
5562,37
5563,17
5564,1
5565,17
5566,37
5567,13
5568,4
5569,1
5570,16
5571,2
5572,16
5573,1
5574,2
5575,1
5576,1
5577,1
5578,2
5579,2
5580,1
5581,1
5582,1
5583,3
5584,17
5585,17
5586,17
5587,1
5588,13
5589,1
5590,16
5591,13
5592,16
5593,13
5594,1
5595,13
5596,13
5597,1
5598,17
5599,1
5600,17
5601,1
5602,28
5603,16
5604,37
5605,1
5606,1
5607,17
5608,43
5609,17
5610,12
5611,35
5612,2
5613,17
5614,17
5615,17
5616,13
5617,17
5618,35
5619,23
5620,13
5621,1
5622,26
5623,17
5624,17
5625,13
5626,3
5627,20
5628,32
5629,29
5630,1
5631,85
5632,17
5633,3
5634,37
5635,1
5636,3
5637,35
5638,2
5639,1
5640,4
5641,9
5642,2
5643,11
5644,2
5645,3
5646,2
5647,1
5648,16
5649,1
5650,19
5651,1
5652,71
5653,16
5654,16
5655,1
5656,1
5657,13
5658,13
5659,16
5660,4
5661,13
5662,1
5663,17
5664,1
5665,4
5666,4
5667,13
5668,4
5669,13
5670,29
5671,17
5672,17
5673,1
5674,1
5675,13
5676,7
5677,37
5678,3
5679,13
5680,14
5681,4
5682,29
5683,14
5684,65
5685,4
5686,1
5687,14
5688,13
5689,1
5690,21
5691,1
5692,8
5693,1
5694,1
5695,2
5696,14
5697,1
5698,13
5699,1
5700,68
5701,13
5702,13
5703,37
5704,2
5705,2
5706,3
5707,13
5708,13
5709,2
5710,13
5711,12
5712,17
5713,26
5714,16
5715,37
5716,13
5717,1
5718,1
5719,1
5720,13
5721,1
5722,19
5723,1
5724,21
5725,21
5726,21
5727,13
5728,13
5729,1
5730,2
5731,2
5732,37
5733,1
5734,1
5735,1
5736,1
5737,1
5738,1
5739,13
5740,37
5741,2
5742,1
5743,14
5744,32
5745,1
5746,16
5747,1
5748,13
5749,13
5750,13
5751,37
5752,13
5753,1
5754,12
5755,1
5756,2
5757,37
5758,1
5759,13
5760,3
5761,13
5762,12
5763,1
5764,1
5765,4
5766,1
5767,37
5768,37
5769,2
5770,35
5771,2
5772,1
5773,14
5774,13
5775,13
5776,13
5777,13
5778,1
5779,13
5780,17
5781,13
5782,17
5783,2
5784,2
5785,1
5786,35
5787,1
5788,4
5789,13
5790,14
5791,13
5792,2
5793,4
5794,2
5795,50
