Id,Labels
2998,5
2999,37
3000,25
3001,13
3002,17
3003,21
3004,26
3005,14
3006,13
3007,13
3008,1
3009,2
3010,35
3011,1
3012,13
3013,1
3014,13
3015,13
3016,4
3017,29
3018,32
3019,21
3020,37
3021,1
3022,16
3023,42
3024,2
3025,13
3026,25
3027,13
3028,1
3029,1
3030,13
3031,53
3032,13
3033,29
3034,43
3035,13
3036,17
3037,2
3038,37
3039,16
3040,37
3041,1
3042,2
3043,34
3044,32
3045,1
3046,37
3047,17
3048,2
3049,17
3050,17
3051,2
3052,17
3053,2
3054,17
3055,17
3056,2
3057,21
3058,16
3059,16
3060,1
3061,1
3062,37
3063,1
3064,1
3065,37
3066,13
3067,13
3068,34
3069,26
3070,1
3071,1
3072,9
3073,35
3074,1
3075,1
3076,1
3077,13
3078,13
3079,13
3080,1
3081,2
3082,2
3083,2
3084,35
3085,29
3086,4
3087,37
3088,3
3089,4
3090,13
3091,2
3092,23
3093,2
3094,2
3095,2
3096,13
3097,65
3098,12
3099,22
3100,13
3101,5
3102,22
3103,1
3104,42
3105,1
3106,16
3107,2
3108,17
3109,13
3110,4
3111,2
3112,12
3113,17
3114,17
3115,17
3116,17
3117,29
3118,9
3119,3
3120,2
3121,43
3122,4
3123,3
3124,37
3125,28
3126,2
3127,37
3128,3
3129,17
3130,2
3131,17
3132,17
3133,17
3134,3
3135,34
3136,17
3137,17
3138,31
3139,2
3140,16
3141,43
3142,7
3143,15
3144,17
3145,17
3146,24
3147,17
3148,17
3149,17
3150,59
3151,14
3152,37
3153,34
3154,1
3155,2
3156,29
3157,17
3158,22
3159,4
3160,9
3161,15
3162,9
3163,2
3164,9
3165,17
3166,2
3167,9
3168,4
3169,28
3170,14
3171,13
3172,50
3173,4
3174,29
3175,26
3176,14
3177,7
3178,7
3179,32
3180,2
3181,13
3182,2
3183,2
3184,1
3185,14
3186,15
3187,3
3188,2
3189,2
3190,2
3191,7
3192,15
3193,3
3194,13
3195,3
3196,32
3197,21
3198,3
3199,37
3200,13
3201,13
3202,13
3203,13
3204,13
3205,13
3206,32
3207,2
3208,13
3209,13
3210,5
3211,13
3212,23
3213,13
3214,13
3215,3
3216,2
3217,32
3218,13
3219,35
3220,4
3221,13
3222,65
3223,2
3224,3
3225,1
3226,3
3227,13
3228,3
3229,41
3230,3
3231,13
3232,29
3233,13
3234,70
3235,7
3236,14
3237,1
3238,4
3239,48
3240,2
3241,4
3242,19
3243,13
3244,13
3245,37
3246,3
3247,3
3248,37
3249,21
3250,14
3251,13
3252,4
3253,23
3254,13
3255,13
3256,13
3257,13
3258,35
3259,22
3260,3
3261,13
3262,13
3263,17
3264,1
3265,23
3266,3
3267,23
3268,26
3269,42
3270,3
3271,2
3272,35
3273,2
3274,1
3275,70
3276,13
3277,13
3278,13
3279,13
3280,3
3281,4
3282,16
3283,34
3284,2
3285,2
3286,9
3287,7
3288,12
3289,3
3290,1
3291,4
3292,13
3293,31
3294,20
3295,13
3296,1
3297,1
3298,2
3299,1
3300,12
3301,65
3302,13
3303,1
3304,9
3305,3
3306,2
3307,14
3308,1
3309,13
3310,44
3311,13
3312,2
3313,13
3314,13
3315,13
3316,37
3317,13
3318,13
3319,2
3320,43
3321,4
3322,3
3323,31
3324,1
3325,29
3326,1
3327,37
3328,12
3329,1
3330,37
3331,1
3332,16
3333,2
3334,29
3335,2
3336,3
3337,4
3338,23
3339,7
3340,70
3341,1
3342,16
3343,1
3344,2
3345,13
3346,16
3347,3
3348,21
3349,37
3350,14
3351,1
3352,13
3353,1
3354,4
3355,37
3356,1
3357,14
3358,13
3359,13
3360,23
3361,26
3362,37
3363,13
3364,13
3365,2
3366,13
3367,13
3368,13
3369,42
3370,43
3371,14
3372,13
3373,4
3374,1
3375,44
3376,37
3377,37
3378,13
3379,13
3380,71
3381,7
3382,13
3383,32
3384,26
3385,31
3386,37
3387,23
3388,32
3389,1
3390,37
3391,13
3392,2
3393,37
3394,13
3395,37
3396,13
3397,9
3398,32
3399,32
3400,13
3401,13
3402,35
3403,2
3404,1
3405,2
3406,3
3407,35
3408,1
3409,13
3410,1
3411,1
3412,1
3413,2
3414,43
3415,2
3416,1
3417,2
3418,13
3419,14
3420,2
3421,1
3422,4
3423,16
3424,15
3425,2
3426,13
3427,23
3428,1
3429,2
3430,70
3431,19
3432,2
3433,37
3434,37
3435,17
3436,23
3437,37
3438,1
3439,2
3440,16
3441,14
3442,21
3443,15
3444,59
3445,2
3446,3
3447,3
3448,26
3449,2
3450,3
3451,1
3452,2
3453,2
3454,3
3455,8
3456,14
3457,1
3458,1
3459,31
3460,13
3461,1
3462,12
3463,1
3464,1
3465,3
3466,16
3467,2
3468,1
3469,2
3470,2
3471,37
3472,23
3473,37
3474,2
3475,2
3476,26
3477,23
3478,13
3479,23
3480,20
3481,1
3482,12
3483,37
3484,2
3485,13
3486,13
3487,35
3488,2
3489,2
3490,29
3491,9
3492,13
3493,13
3494,19
3495,43
3496,7
3497,2
3498,2
3499,2
3500,1
3501,19
3502,13
3503,3
3504,13
3505,3
3506,2
3507,13
3508,37
3509,1
3510,2
3511,37
3512,9
3513,1
3514,2
3515,13
3516,2
3517,2
3518,13
3519,16
3520,2
3521,2
3522,2
3523,13
3524,13
3525,8
3526,14
3527,17
3528,1
3529,29
3530,37
3531,37
3532,13
3533,3
3534,2
3535,2
3536,2
3537,23
3538,2
3539,13
3540,19
3541,2
3542,2
3543,3
3544,37
3545,3
3546,26
3547,1
3548,14
3549,3
3550,3
3551,27
3552,13
3553,23
3554,13
3555,38
3556,1
3557,37
3558,37
3559,4
3560,3
3561,2
3562,13
3563,13
3564,13
3565,2
3566,3
3567,13
3568,14
3569,21
3570,16
3571,13
3572,13
3573,7
3574,15
3575,13
3576,8
3577,13
3578,13
3579,13
3580,43
3581,13
3582,3
3583,4
3584,13
3585,41
3586,37
3587,19
3588,20
3589,42
3590,2
3591,3
3592,3
3593,20
3594,32
3595,13
3596,13
3597,23
3598,1
3599,1
3600,1
3601,13
3602,16
3603,1
3604,1
3605,8
3606,1
3607,16
3608,43
3609,28
3610,56
3611,20
3612,3
3613,2
3614,9
3615,37
3616,43
3617,59
3618,70
3619,2
3620,37
3621,13
3622,32
3623,4
3624,15
3625,2
3626,2
3627,13
3628,29
3629,3
3630,13
3631,19
3632,29
3633,85
3634,13
3635,29
3636,40
3637,37
3638,26
3639,44
3640,20
3641,32
3642,44
3643,38
3644,20
3645,29
3646,35
3647,37
3648,37
3649,43
3650,23
3651,37
3652,13
3653,37
3654,13
3655,2
3656,43
3657,31
3658,13
3659,37
3660,17
3661,13
3662,13
3663,2
3664,4
3665,21
3666,19
3667,2
3668,38
3669,37
3670,13
3671,12
3672,9
3673,1
3674,38
3675,4
3676,37
3677,16
3678,16
3679,58
3680,17
3681,13
3682,4
3683,19
3684,13
3685,2
3686,13
3687,13
3688,19
3689,37
3690,13
3691,14
3692,3
3693,50
3694,34
3695,21
3696,14
3697,25
3698,13
3699,14
3700,38
3701,13
3702,13
3703,1
3704,37
3705,16
3706,1
3707,21
3708,43
3709,13
3710,13
3711,17
3712,20
3713,32
3714,43
3715,1
3716,17
3717,13
3718,17
3719,31
3720,1
3721,37
3722,4
3723,13
3724,16
3725,16
3726,2
3727,17
3728,1
3729,2
3730,13
3731,31
3732,37
3733,2
3734,62
3735,14
3736,16
3737,13
3738,4
3739,17
3740,2
3741,2
3742,2
3743,1
3744,2
3745,26
3746,3
3747,5
3748,42
3749,2
3750,42
3751,2
3752,37
3753,19
3754,37
3755,37
3756,8
3757,37
3758,17
3759,19
3760,11
3761,15
3762,17
3763,17
3764,17
3765,17
3766,2
3767,26
3768,23
3769,24
3770,14
3771,19
3772,37
3773,37
3774,2
3775,42
3776,21
3777,3
3778,37
3779,1
3780,3
3781,19
3782,48
3783,17
3784,9
3785,9
3786,9
3787,3
3788,9
3789,2
3790,43
3791,37
3792,3
3793,42
3794,15
3795,2
3796,37
3797,15
3798,16
3799,13
3800,13
3801,14
3802,13
3803,4
3804,13
3805,13
3806,19
3807,13
3808,2
3809,13
3810,37
3811,13
3812,1
3813,4
3814,37
3815,4
3816,1
3817,13
3818,4
3819,37
3820,1
3821,13
3822,2
3823,13
3824,3
3825,3
3826,7
3827,2
3828,20
3829,13
3830,13
3831,37
3832,19
3833,37
3834,17
3835,13
3836,3
3837,4
3838,25
3839,3
3840,1
3841,42
3842,2
3843,20
3844,2
3845,2
3846,13
3847,37
3848,2
3849,13
3850,8
3851,4
3852,18
3853,8
3854,16
3855,14
3856,26
3857,2
3858,2
3859,37
3860,1
3861,13
3862,29
3863,65
3864,52
3865,13
3866,1
3867,2
3868,23
3869,1
3870,1
3871,13
3872,1
3873,1
3874,8
3875,9
3876,14
3877,1
3878,1
3879,44
3880,16
3881,13
3882,13
3883,1
3884,13
3885,2
3886,36
3887,2
3888,16
3889,43
3890,15
3891,2
3892,1
3893,1
3894,1
3895,1
3896,7
3897,32
3898,37
3899,43
3900,13
3901,37
3902,9
3903,1
3904,1
3905,13
3906,14
3907,1
3908,1
3909,1
3910,16
3911,1
3912,13
3913,1
3914,1
3915,1
3916,37
3917,20
3918,1
3919,31
3920,3
3921,13
3922,1
3923,31
3924,1
3925,8
3926,1
3927,1
3928,12
3929,68
3930,35
3931,1
3932,2
3933,2
3934,2
3935,2
3936,3
3937,43
3938,8
3939,13
3940,31
3941,12
3942,1
3943,17
3944,8
3945,21
3946,13
3947,2
3948,5
3949,2
3950,65
3951,70
3952,8
3953,29
3954,31
3955,8
3956,48
3957,17
3958,17
3959,17
3960,1
3961,56
3962,45
3963,4
3964,17
3965,48
3966,1
3967,8
3968,32
3969,1
3970,2
3971,13
3972,2
3973,13
3974,16
3975,8
3976,2
3977,2
3978,2
3979,1
3980,2
3981,2
3982,13
3983,1
3984,1
3985,31
3986,37
3987,17
3988,3
3989,18
3990,59
3991,21
3992,18
3993,17
3994,13
3995,35
3996,71
3997,3
3998,1
3999,29
4000,32
4001,17
4002,44
4003,2
4004,63
4005,2
4006,9
4007,37
4008,3
4009,14
4010,2
4011,3
4012,17
4013,2
4014,37
4015,70
4016,37
4017,37
4018,33
4019,37
4020,1
4021,2
4022,1
4023,43
4024,1
4025,16
4026,17
4027,13
4028,37
4029,13
4030,1
4031,17
4032,8
4033,2
4034,3
4035,1
4036,4
4037,3
4038,41
4039,13
4040,1
4041,1
4042,2
4043,2
4044,2
4045,12
4046,51
4047,37
4048,3
4049,17
4050,13
4051,7
4052,1
4053,8
4054,23
4055,1
4056,17
4057,13
4058,13
4059,13
4060,14
4061,4
4062,34
4063,51
4064,2
4065,13
4066,1
4067,13
4068,1
4069,13
4070,14
4071,50
4072,37
4073,13
4074,3
4075,2
4076,13
4077,1
4078,32
4079,13
4080,13
4081,2
4082,13
4083,3
4084,21
4085,14
4086,1
4087,14
4088,13
4089,3
4090,29
4091,37
4092,53
4093,22
4094,17
4095,13
4096,31
4097,17
4098,13
4099,29
4100,13
4101,13
4102,8
4103,3
4104,2
4105,31
4106,16
4107,31
4108,2
4109,13
4110,2
4111,3
4112,1
4113,12
4114,13
4115,12
4116,1
4117,1
4118,12
4119,4
4120,13
4121,13
4122,2
4123,31
4124,1
4125,1
4126,13
4127,13
4128,3
4129,1
4130,1
4131,2
4132,1
4133,2
4134,16
4135,3
4136,13
4137,17
4138,31
4139,1
4140,1
4141,1
4142,2
4143,2
4144,37
4145,1
4146,1
4147,1
4148,1
4149,1
4150,23
4151,2
4152,1
4153,34
4154,2
4155,1
4156,2
4157,4
4158,14
4159,13
4160,2
4161,43
4162,23
4163,23
4164,13
4165,2
4166,1
4167,13
4168,37
4169,13
4170,31
4171,26
4172,13
4173,2
4174,1
4175,13
4176,1
4177,19
4178,1
4179,4
4180,22
4181,2
4182,1
4183,1
4184,1
4185,1
4186,18
4187,1
4188,28
4189,17
4190,1
4191,12
4192,1
4193,2
4194,37
4195,13
4196,1
4197,17
4198,12
4199,30
4200,17
4201,12
4202,17
4203,17
4204,1
4205,2
4206,56
4207,13
4208,1
4209,1
4210,1
4211,1
4212,37
4213,2
4214,2
4215,1
4216,1
4217,56
4218,1
4219,42
4220,4
4221,18
4222,17
4223,17
4224,2
4225,2
4226,19
4227,42
4228,23
4229,2
4230,26
4231,2
4232,7
4233,3
4234,1
4235,2
4236,2
4237,37
4238,2
4239,14
4240,36
4241,26
4242,37
4243,4
4244,1
4245,37
4246,9
4247,55
4248,55
4249,23
4250,2
4251,23
4252,5
4253,22
4254,22
4255,65
4256,70
4257,37
4258,23
4259,5
4260,37
4261,37
4262,35
4263,23
4264,11
4265,1
4266,12
4267,19
4268,17
4269,19
4270,16
4271,4
4272,1
4273,21
4274,21
4275,1
4276,23
4277,1
4278,35
4279,19
4280,13
4281,1
4282,13
4283,1
4284,13
4285,37
4286,1
4287,4
4288,19
4289,17
4290,8
4291,17
4292,35
4293,13
4294,4
4295,2
4296,7
4297,37
4298,21
4299,17
4300,4
4301,1
4302,13
4303,23
4304,1
4305,4
4306,13
4307,2
4308,19
4309,35
4310,1
4311,13
4312,4
4313,13
4314,4
4315,19
4316,3
4317,13
4318,35
4319,3
4320,16
4321,4
4322,1
4323,21
4324,13
4325,29
4326,2
4327,1
4328,3
4329,1
4330,1
4331,37
4332,12
4333,4
4334,2
4335,8
4336,16
4337,13
4338,25
4339,1
4340,1
4341,3
4342,13
4343,19
4344,37
4345,1
4346,1
4347,16
4348,2
4349,1
4350,19
4351,37
4352,13
4353,19
4354,37
4355,4
4356,16
4357,29
4358,1
4359,1
4360,13
4361,1
4362,32
4363,13
4364,1
4365,1
4366,1
4367,13
4368,2
4369,17
4370,4
4371,13
4372,13
4373,1
4374,2
4375,1
4376,16
4377,12
4378,2
4379,19
4380,2
4381,37
4382,13
4383,13
4384,13
4385,13
4386,12
4387,1
4388,13
4389,13
4390,18
4391,17
4392,17
4393,1
4394,1
4395,1
4396,17
4397,17
4398,17
4399,1
4400,25
4401,17
4402,1
4403,17
4404,1
4405,17
4406,17
4407,17
4408,17
4409,13
4410,2
4411,2
4412,35
4413,2
4414,2
4415,2
4416,37
4417,8
4418,4
4419,2
4420,29
4421,4
4422,13
4423,2
4424,4
4425,37
4426,3
4427,37
4428,19
4429,13
4430,1
4431,4
4432,68
4433,18
4434,4
4435,16
4436,2
4437,1
4438,2
4439,2
4440,1
4441,12
4442,65
4443,1
4444,59
4445,5
4446,26
4447,13
4448,17
4449,1
4450,3
4451,3
4452,13
4453,8
4454,8
4455,42
4456,13
4457,2
4458,2
4459,2
4460,1
4461,2
4462,6
4463,2
4464,37
4465,26
4466,21
4467,2
4468,13
4469,2
4470,2
4471,3
4472,37
4473,2
4474,23
4475,35
4476,29
4477,19
4478,34
4479,2
4480,2
4481,19
4482,2
4483,2
4484,2
4485,2
4486,2
4487,23
4488,2
4489,3
4490,2
4491,2
4492,2
4493,23
4494,2
4495,37
4496,26
4497,37
4498,17
4499,37
4500,2
4501,32
4502,17
4503,17
4504,2
4505,3
4506,2
4507,37
4508,14
4509,19
4510,1
4511,37
4512,37
4513,2
4514,2
4515,1
4516,9
4517,37
4518,9
4519,26
4520,2
4521,42
4522,2
4523,2
4524,28
4525,13
4526,28
4527,2
4528,13
4529,9
4530,28
4531,1
4532,2
4533,26
4534,2
4535,37
4536,19
4537,2
4538,46
4539,14
4540,19
4541,13
4542,13
4543,17
4544,1
4545,17
4546,17
4547,16
4548,17
4549,1
4550,5
4551,2
4552,8
4553,17
4554,23
4555,1
4556,17
4557,23
4558,13
4559,13
4560,29
4561,13
4562,16
4563,2
4564,2
4565,13
4566,1
4567,1
4568,37
4569,13
4570,2
4571,14
4572,3
4573,42
4574,18
4575,17
4576,2
4577,3
4578,17
4579,2
4580,13
4581,13
4582,13
4583,43
4584,8
4585,29
4586,1
4587,1
4588,17
4589,13
4590,4
4591,13
4592,2
4593,18
4594,13
4595,2
4596,13
4597,1
4598,1
4599,32
4600,1
4601,13
4602,48
4603,13
4604,13
4605,7
4606,17
4607,1
4608,29
4609,4
4610,1
4611,13
4612,31
4613,18
4614,2
4615,13
4616,3
4617,13
4618,4
4619,13
4620,2
4621,1
4622,29
4623,13
4624,1
4625,1
4626,1
4627,13
4628,4
4629,1
4630,1
4631,1
4632,13
4633,29
4634,32
4635,13
4636,1
4637,16
4638,1
4639,13
4640,13
4641,1
4642,37
4643,1
4644,16
4645,37
4646,1
4647,16
4648,13
4649,29
4650,31
4651,31
4652,1
4653,1
4654,1
4655,8
4656,1
4657,14
4658,37
4659,31
4660,13
4661,20
4662,13
4663,1
4664,1
4665,13
4666,1
4667,2
4668,3
4669,34
4670,9
4671,1
4672,7
4673,2
4674,17
4675,1
4676,2
4677,23
4678,17
4679,23
4680,32
4681,13
4682,1
4683,32
4684,13
4685,13
4686,31
4687,42
4688,2
4689,14
4690,37
4691,35
4692,29
4693,1
4694,2
4695,17
4696,12
4697,16
4698,1
4699,17
4700,3
4701,17
4702,1
4703,1
4704,32
4705,2
4706,22
4707,2
4708,13
4709,43
4710,17
4711,17
4712,2
4713,22
4714,13
4715,3
4716,2
4717,1
4718,17
4719,17
4720,13
4721,13
4722,14
4723,2
4724,2
4725,13
4726,13
4727,2
4728,55
4729,29
4730,42
4731,17
4732,18
4733,18
4734,21
4735,17
4736,37
4737,17
4738,17
4739,17
4740,21
4741,8
4742,17
4743,17
4744,17
4745,17
4746,17
4747,17
4748,17
4749,22
4750,65
4751,3
4752,9
4753,15
4754,38
4755,9
4756,3
4757,9
4758,28
4759,37
4760,3
4761,13
4762,41
4763,2
4764,37
4765,3
4766,19
4767,37
4768,2
4769,1
4770,17
4771,5
4772,4
4773,5
4774,70
4775,14
4776,17
4777,17
4778,29
4779,43
4780,13
4781,20
4782,42
4783,37
4784,1
4785,20
4786,3
4787,21
4788,37
4789,2
4790,3
4791,19
4792,3
4793,37
4794,2
4795,41
4796,1
4797,8
4798,37
4799,2
4800,62
4801,37
4802,2
4803,43
4804,13
4805,13
4806,21
4807,13
4808,7
4809,13
4810,20
4811,9
4812,1
4813,2
4814,20
4815,2
4816,3
4817,21
4818,23
4819,7
4820,32
4821,25
4822,35
4823,13
4824,20
4825,43
4826,41
4827,13
4828,13
4829,37
4830,13
4831,18
4832,14
4833,2
4834,37
4835,37
4836,13
4837,1
4838,7
4839,2
4840,13
4841,7
4842,34
4843,13
4844,13
4845,2
4846,8
4847,20
4848,20
4849,31
4850,3
4851,19
4852,7
4853,7
4854,19
4855,1
4856,13
4857,13
4858,32
4859,13
4860,13
4861,13
4862,2
4863,25
4864,1
4865,2
4866,4
4867,1
4868,2
4869,14
4870,2
4871,20
4872,4
4873,23
4874,13
4875,3
4876,13
4877,1
4878,37
4879,1
4880,9
4881,1
4882,1
4883,2
4884,13
4885,2
4886,4
4887,18
4888,20
4889,12
4890,1
4891,37
4892,13
4893,31
4894,2
4895,65
4896,38
4897,43
4898,2
4899,2
4900,29
4901,55
4902,13
4903,7
4904,2
4905,2
4906,3
4907,37
4908,2
4909,50
4910,3
4911,7
4912,20
4913,43
4914,2
4915,2
4916,37
4917,8
4918,13
4919,42
4920,2
4921,1
4922,13
4923,13
4924,2
4925,13
4926,13
4927,2
4928,2
4929,62
4930,3
4931,19
4932,13
4933,20
4934,13
4935,3
4936,2
4937,13
4938,20
4939,13
4940,14
4941,20
4942,13
4943,1
4944,1
4945,19
4946,1
4947,1
4948,2
4949,20
4950,1
4951,20
4952,2
4953,20
4954,14
4955,13
4956,1
4957,1
4958,4
4959,1
4960,16
4961,16
4962,34
4963,13
4964,13
4965,13
4966,13
4967,1
4968,2
4969,1
4970,2
4971,16
4972,1
4973,42
4974,42
4975,1
4976,1
4977,23
4978,2
4979,2
4980,25
4981,3
4982,4
4983,3
4984,28
4985,2
4986,2
4987,1
4988,12
4989,1
4990,14
4991,38
4992,43
4993,59
4994,13
4995,2
4996,1
4997,4
4998,14
4999,1
5000,43
5001,2
5002,1
5003,2
5004,1
5005,34
5006,13
5007,9
5008,13
5009,2
5010,21
5011,50
5012,2
5013,50
5014,18
5015,16
5016,1
5017,2
5018,4
5019,4
5020,2
5021,13
5022,14
5023,13
5024,2
5025,9
5026,59
5027,3
5028,13
5029,2
5030,2
5031,1
5032,2
5033,3
5034,3
5035,13
5036,62
5037,19
5038,2
5039,38
5040,1
5041,17
5042,42
5043,2
5044,35
5045,35
5046,12
5047,26
5048,37
5049,16
5050,2
5051,1
5052,1
5053,13
5054,20
5055,1
5056,1
5057,20
5058,1
5059,1
5060,29
5061,2
5062,2
5063,18
5064,16
5065,13
5066,20
5067,37
5068,35
5069,20
5070,42
5071,3
5072,2
5073,48
5074,37
5075,2
5076,26
5077,3
5078,3
5079,2
5080,2
5081,37
5082,4
5083,3
5084,13
5085,2
5086,4
5087,2
5088,5
5089,2
5090,2
5091,1
5092,1
5093,1
5094,2
5095,7
5096,20
5097,13
5098,2
5099,7
5100,2
5101,13
5102,3
5103,2
5104,13
5105,3
5106,3
5107,13
5108,13
5109,1
5110,3
5111,13
5112,12
5113,13
5114,1
5115,15
5116,4
5117,2
5118,1
5119,13
5120,25
5121,29
5122,37
5123,29
5124,3
5125,20
5126,1
5127,2
5128,23
5129,32
5130,35
5131,3
5132,1
5133,2
5134,2
5135,2
5136,3
5137,2
5138,26
5139,1
5140,42
5141,29
5142,32
5143,2
5144,1
5145,23
5146,35
5147,2
5148,2
5149,1
5150,2
5151,20
5152,1
5153,2
5154,29
5155,35
5156,16
5157,16
5158,16
5159,31
5160,4
5161,20
5162,2
5163,20
5164,1
5165,13
5166,21
5167,41
5168,8
5169,21
5170,13
5171,1
5172,1
5173,2
5174,1
5175,12
5176,13
5177,3
5178,1
5179,1
5180,1
5181,16
5182,1
5183,37
5184,3
5185,71
5186,1
5187,1
5188,1
5189,1
5190,1
5191,1
5192,3
5193,2
5194,13
5195,25
5196,13
5197,48
5198,13
5199,2
5200,12
5201,20
5202,14
5203,37
5204,37
5205,20
5206,53
5207,2
5208,20
5209,13
5210,13
5211,2
5212,43
5213,13
5214,29
5215,40
5216,13
5217,8
5218,2
5219,7
5220,48
5221,2
5222,20
5223,19
5224,2
5225,17
5226,2
5227,2
5228,1
5229,7
5230,2
5231,35
5232,42
5233,13
5234,13
5235,62
5236,34
5237,2
5238,23
5239,2
5240,13
5241,1
5242,1
5243,17
5244,1
5245,1
5246,1
5247,2
5248,1
5249,28
5250,37
5251,1
5252,62
5253,13
5254,43
5255,13
5256,2
5257,12
5258,16
5259,20
5260,26
5261,13
5262,20
5263,37
5264,1
5265,13
5266,13
5267,1
5268,13
5269,2
5270,20
5271,1
5272,21
5273,13
5274,16
5275,20
5276,2
5277,1
5278,2
5279,4
5280,1
5281,2
5282,21
5283,20
5284,16
5285,14
5286,3
5287,17
5288,40
5289,20
5290,3
5291,32
5292,1
5293,19
5294,1
5295,1
5296,3
5297,16
5298,1
5299,21
5300,37
5301,13
5302,20
5303,13
5304,1
5305,2
5306,1
5307,42
5308,1
5309,20
5310,17
5311,17
5312,16
5313,20
5314,1
5315,1
5316,17
5317,3
5318,2
5319,1
5320,17
5321,17
5322,3
5323,19
5324,4
5325,65
5326,13
5327,56
5328,8
5329,3
5330,55
5331,19
5332,1
5333,37
5334,1
5335,16
5336,1
5337,1
5338,17
5339,17
5340,17
5341,17
5342,17
5343,17
5344,17
5345,17
5346,10
5347,18
5348,21
5349,5
5350,13
5351,12
5352,2
5353,2
5354,3
5355,2
5356,2
5357,1
5358,13
5359,1
5360,23
5361,23
5362,2
5363,19
5364,2
5365,13
5366,9
5367,2
5368,9
5369,9
5370,3
5371,2
5372,28
5373,28
5374,37
5375,3
5376,18
5377,37
5378,19
5379,26
5380,37
5381,60
5382,7
5383,37
5384,24
5385,17
5386,17
5387,59
5388,17
5389,17
5390,17
5391,17
5392,5
5393,17
5394,37
5395,19
5396,17
5397,17
5398,35
5399,20
5400,17
5401,59
5402,1
5403,70
5404,37
5405,3
5406,1
5407,1
5408,55
5409,38
5410,14
5411,13
5412,13
5413,37
5414,1
5415,37
5416,43
5417,4
5418,1
5419,1
5420,1
5421,1
5422,4
5423,13
5424,2
5425,37
5426,19
5427,1
5428,12
5429,1
5430,1
5431,13
5432,29
5433,13
5434,13
5435,43
5436,1
5437,2
5438,2
5439,1
5440,37
5441,1
5442,32
5443,20
5444,13
5445,13
5446,21
5447,13
5448,37
5449,2
5450,20
5451,1
5452,22
5453,4
5454,1
5455,3
5456,4
5457,13
5458,1
5459,17
5460,3
5461,1
5462,16
5463,21
5464,3
5465,1
5466,55
5467,1
5468,20
5469,1
5470,32
5471,17
5472,1
5473,20
5474,1
5475,4
5476,1
5477,3
5478,16
5479,13
5480,35
5481,17
5482,1
5483,43
5484,16
5485,2
5486,13
5487,1
5488,1
5489,3
5490,60
5491,2
5492,13
5493,19
5494,2
5495,14
5496,32
5497,17
5498,4
5499,32
5500,1
5501,20
5502,1
5503,59
5504,1
5505,2
5506,1
5507,32
5508,37
5509,37
5510,21
5511,13
5512,37
5513,2
5514,13
5515,13
5516,1
5517,37
5518,17
5519,1
5520,1
5521,13
5522,20
5523,1
5524,1
5525,1
5526,12
5527,4
5528,13
5529,13
5530,1
5531,29
5532,29
5533,16
5534,38
5535,13
5536,13
5537,23
5538,17
5539,13
5540,23
5541,37
5542,2
5543,17
5544,37
5545,17
5546,2
5547,19
5548,2
5549,20
5550,4
5551,1
5552,1
5553,17
5554,17
5555,17
5556,29
5557,17
5558,13
5559,17
5560,17
5561,17
5562,37
5563,17
5564,2
5565,17
5566,22
5567,2
5568,4
5569,1
5570,2
5571,1
5572,16
5573,2
5574,2
5575,1
5576,1
5577,1
5578,37
5579,2
5580,1
5581,1
5582,2
5583,3
5584,16
5585,17
5586,17
5587,17
5588,56
5589,13
5590,16
5591,13
5592,1
5593,32
5594,37
5595,18
5596,29
5597,18
5598,3
5599,1
5600,17
5601,1
5602,29
5603,13
5604,2
5605,1
5606,1
5607,10
5608,43
5609,17
5610,2
5611,2
5612,37
5613,17
5614,17
5615,45
5616,43
5617,17
5618,2
5619,23
5620,35
5621,29
5622,3
5623,32
5624,17
5625,3
5626,37
5627,20
5628,32
5629,2
5630,7
5631,35
5632,3
5633,29
5634,37
5635,32
5636,3
5637,35
5638,2
5639,2
5640,3
5641,9
5642,3
5643,29
5644,37
5645,3
5646,2
5647,1
5648,1
5649,1
5650,19
5651,13
5652,1
5653,16
5654,16
5655,2
5656,1
5657,13
5658,13
5659,1
5660,34
5661,37
5662,1
5663,13
5664,13
5665,4
5666,4
5667,13
5668,41
5669,13
5670,37
5671,17
5672,17
5673,12
5674,1
5675,41
5676,7
5677,3
5678,3
5679,13
5680,14
5681,4
5682,29
5683,14
5684,3
5685,3
5686,1
5687,14
5688,13
5689,12
5690,21
5691,15
5692,29
5693,1
5694,20
5695,2
5696,7
5697,1
5698,13
5699,12
5700,68
5701,13
5702,1
5703,16
5704,2
5705,2
5706,3
5707,8
5708,13
5709,13
5710,13
5711,14
5712,17
5713,26
5714,16
5715,37
5716,13
5717,32
5718,1
5719,29
5720,13
5721,1
5722,37
5723,1
5724,21
5725,21
5726,21
5727,2
5728,4
5729,2
5730,16
5731,48
5732,37
5733,1
5734,12
5735,12
5736,1
5737,1
5738,1
5739,13
5740,37
5741,2
5742,1
5743,1
5744,22
5745,1
5746,16
5747,1
5748,13
5749,2
5750,13
5751,37
5752,13
5753,31
5754,13
5755,1
5756,16
5757,23
5758,1
5759,13
5760,3
5761,13
5762,12
5763,1
5764,2
5765,1
5766,31
5767,37
5768,37
5769,2
5770,35
5771,2
5772,1
5773,14
5774,18
5775,13
5776,20
5777,13
5778,1
5779,21
5780,10
5781,13
5782,17
5783,2
5784,16
5785,1
5786,35
5787,1
5788,2
5789,13
5790,14
5791,13
5792,15
5793,29
5794,21
5795,50
